"250210130","STASZÓW","2024","01",10.6,"",2.5,"",-21.7,"",-4.3,"",-1.3,"",.0,"8",67.8,"",15.2,"","01","",10,"",18,11,7
"250210130","STASZÓW","2024","02",17.3,"",9.5,"",-3.6,"",2.5,"",5.5,"",.0,"8",44.0,"",8.8,"","08","",3,"",1,15,1
"250210130","STASZÓW","2024","03",24.7,"",11.6,"",-6.3,"",2.2,"",6.2,"",.0,"8",31.6,"",8.2,"","10","",0,"",0,13,1
"250210130","STASZÓW","2024","04",26.4,"",17.4,"",-3.3,"",4.4,"",10.6,"",.0,"8",40.8,"",14.0,"","24","",0,"",0,11,0
"250220120","JAROCIN","2024","01",9.4,"",2.7,"",-23.1,"",-4.0,"",-.9,"",.0,"8",89.2,"",17.5,"","01","",12,"",12,9,11
"250220120","JAROCIN","2024","02",15.8,"",9.4,"",-3.5,"",3.2,"",6.0,"",.0,"8",65.7,"",10.2,"","25","",2,"",1,17,2
"250220120","JAROCIN","2024","03",23.8,"",11.0,"",-6.5,"",2.6,"",6.2,"",.0,"8",42.3,"",15.3,"","04","",0,"",0,12,2
"250220120","JAROCIN","2024","04",26.3,"",16.9,"",-4.5,"",4.9,"",10.8,"",.0,"8",28.6,"",10.5,"","02","",0,"",0,6,0
"250240010","STRZY¯ÓW","2024","01",8.0,"",1.9,"",-18.5,"",-4.3,"",-1.5,"",-20.6,"",73.7,"",16.9,"","01","",14,"",19,8,11
"250240010","STRZY¯ÓW","2024","02",16.4,"",8.8,"",-3.2,"",2.6,"",5.2,"",-4.4,"",42.1,"",9.2,"","08","",9,"",2,18,2
"250240010","STRZY¯ÓW","2024","03",23.4,"",10.6,"",-5.2,"",1.5,"",5.3,"",-7.0,"",31.7,"",6.3,"","06","",1,"",1,12,3
"250240010","STRZY¯ÓW","2024","04",25.8,"",17.3,"",-1.1,"",5.5,"",10.8,"",-2.9,"",55.3,"",24.9,"","02","",0,"",0,8,0
"251150060","CEBER","2024","01",12.9,"",4.0,"",-12.8,"",-2.3,"",.6,"",-17.7,"",28.9,"",8.6,"","02","",8,"",9,9,7
"251150060","CEBER","2024","02",15.5,"",10.4,"",-1.5,"",3.9,"",6.8,"",-6.7,"",64.3,"",11.4,"","04","",0,"",0,21,1
"251150060","CEBER","2024","03",23.4,"",13.2,"",-4.5,"",3.3,"",7.5,"",-8.8,"",12.3,"",3.8,"","25","",0,"",0,8,0
"251150060","CEBER","2024","04",28.7,"",17.6,"",-4.3,"",5.4,"",10.8,"",-9.8,"",15.0,"",3.6,"","14","",0,"",0,14,0
"251160320","RADZYÑ","2024","01",12.4,"",3.9,"",-13.4,"",-2.4,"",.6,"",-17.4,"",36.0,"",10.5,"","02","",5,"",10,8,11
"251160320","RADZYÑ","2024","02",15.4,"",10.0,"",-2.0,"",3.6,"",6.7,"",-6.1,"",75.6,"",13.3,"","04","",0,"",0,20,1
"251160320","RADZYÑ","2024","03",23.4,"",12.9,"",-5.0,"",3.4,"",7.6,"",-8.5,"",14.5,"",3.3,"","23","",0,"",0,11,0
"251160320","RADZYÑ","2024","04",28.5,"",17.2,"",-2.5,"",5.9,"",11.3,"",-6.2,"",29.9,"",6.8,"","19","",0,"",0,12,1
"251190050","PUCZNIEW","2024","01",11.9,"",4.5,"",-15.9,"",-2.3,"",.4,"",-17.8,"",52.9,"",7.5,"","24","",6,"",13,10,9
"251190050","PUCZNIEW","2024","02",15.6,"",10.3,"",-1.5,"",3.9,"",6.5,"",-4.2,"",55.1,"",6.8,"","23","",4,"",1,21,2
"251190050","PUCZNIEW","2024","03",26.2,"",13.3,"",-5.0,"",3.6,"",7.4,"",-8.1,"",16.9,"",5.5,"","12","",0,"",0,13,0
